nombre,cod_prov,cod_depto,cod_loc,cod_bahra,tipo_bahra,lat,lon
7A. SECCION,50,007,010,50007010007,E,-32.8737448660325,-68.8758699221604
8A. SECCION,50,007,010,50007010008,E,-32.8663164516233,-68.8830572695415
9A. SECCION,50,007,010,50007010009,E,-32.8888290596505,-68.8943435432101
10A. SECCION,50,007,010,50007010010,E,-32.8762926131736,-68.935890793212
11A. SECCION,50,007,010,50007010011,E,-32.8885015214853,-68.9052495878294
BOWEN,50,014,010,50014010000,LS,-35.0009124317209,-67.5161818289008
CARMENSA,50,014,020,50014020000,LS,-35.1449057898791,-67.662955044003
GENERAL ALVEAR,50,014,030,50014030000,LS,-34.9804694766564,-67.7009950828176
LOS COMPARTOS,50,014,040,50014040000,LS,-34.9792604557582,-67.6590893207424
GODOY CRUZ,50,021,010,50021010001,E,-32.9215283150576,-68.8549231831208
GOBERNADOR BENEGAS,50,021,010,50021010002,E,-32.9443750737376,-68.8651880637399
LAS TORTUGAS,50,021,010,50021010003,E,-32.9453107154249,-68.8411734730396
PRESIDENTE SARMIENTO,50,021,010,50021010004,E,-32.9171352448748,-68.9190971058586
SAN FRANCISCO DEL MONTE,50,021,010,50021010005,E,-32.9301248190877,-68.8333388830804
VILLA HIPODROMO,50,021,010,50021010006,E,-32.9085519196216,-68.8709990197701
VILLA MARINI,50,021,010,50021010007,E,-32.9368994348648,-68.8625261619583
COLONIA SEGOVIA,50,028,010,50028010000,LS,-32.8445720739406,-68.7264015008637
BERMEJO,50,028,020,50028020001,E,-32.8674494392665,-68.8015983577909
BUENA NUEVA,50,028,020,50028020002,E,-32.887610360379,-68.7797113648865
CAPILLA DEL ROSARIO,50,028,020,50028020003,E,-32.9057059086968,-68.7753107154796
DORREGO,50,028,020,50028020004,E,-32.9079284079055,-68.8402487586896
EL SAUCE,50,028,020,50028020005,E,-32.866493937014,-68.7583334039687
GENERAL BELGRANO,50,028,020,50028020006,E,-32.8819026438146,-68.8087568548896
JESUS NAZARENO,50,028,020,50028020007,E,-32.9208013873904,-68.7868066982545
LAS CAÑAS,50,028,020,50028020008,E,-32.9057702142765,-68.8263412149075
GUAYMALLEN,50,028,020,50028020009,E,-32.8925289639529,-68.820068537927
PEDRO MOLINA,50,028,020,50028020010,E,-32.8749826070419,-68.8287743942338
RODEO DE LA CRUZ,50,028,020,50028020011,E,-32.9233876380597,-68.7484037679985
SAN FRANCISCO DEL MONTE,50,028,020,50028020012,E,-32.9176425793206,-68.8127477726945
SAN JOSE,50,028,020,50028020013,E,-32.887910080091,-68.8336077167937
VILLA NUEVA,50,028,020,50028020014,E,-32.9010420892697,-68.8031458310547
LA PRIMAVERA,50,028,030,50028030000,LS,-32.9212115151732,-68.6797682708562
LOS CORRALITOS,50,028,040,50028040000,LS,-32.8978664693342,-68.7059893326547
PUENTE DE HIERRO,50,028,050,50028050000,LS,-32.8596996528436,-68.6889630695891
INGENIERO GIAGNONI,50,035,010,50035010000,LS,-33.1247748459194,-68.4208925887498
JUNIN,50,035,020,50035020000,LS,-33.1450869905894,-68.4921156012444
LA COLONIA,50,035,030,50035030000,LC,-33.0927994762934,-68.4874957269843
LOS BARRIALES,50,035,040,50035040000,LS,-33.1010405156356,-68.567527971482
MEDRANO,50,035,050,50035050000,LC,-33.1762912284126,-68.6231695474222
PHILLIPS,50,035,060,50035060000,LS,-33.2032507142375,-68.3832295478144
RODRIGUEZ PEÑA,50,035,070,50035070000,LS,-33.1211519220358,-68.6046800215005
DESAGUADERO,50,042,010,50042010000,LC,-33.4052265769401,-67.1641664357197
LA PAZ,50,042,020,50042020000,LS,-33.4610193184125,-67.5595785270435
VILLA ANTIGUA,50,042,030,50042030000,LS,-33.4645156410531,-67.6055785043576
BLANCO ENCALADA,50,049,010,50049010000,LS,-33.0355485376289,-69.0065315897085
JOCOLI,50,049,030,50049030000,LC,-32.5843190924112,-68.6808088140348
LAS CUEVAS,50,049,040,50049040000,LS,-32.8079619437825,-70.0851824266087
CAPDEVILA,50,049,050,50049050001,E,-32.7248779288865,-68.9085584856171
LAS HERAS,50,049,050,50049050002,E,-32.8499236875213,-68.8452567330483
EL ALGARROBAL,50,049,050,50049050003,E,-32.8327487536079,-68.7957179005563
EL BORBOLLON,50,049,050,50049050004,E,-32.8069208013923,-68.7772864976942
EL CHALLAO,50,049,050,50049050005,E,-32.8187507127469,-68.9164320667614
EL PLUMERILLO,50,049,050,50049050007,E,-32.8468358627701,-68.8191474531696
EL RESGUARDO,50,049,050,50049050008,E,-32.7650499892594,-68.7913047281368
EL ZAPALLAR,50,049,050,50049050009,E,-32.8555537707294,-68.8280317752065
LA CIENEGUITA,50,049,050,50049050010,E,-32.8444580470853,-68.8646206504362
PANQUEHUA,50,049,050,50049050011,E,-32.8349236425418,-68.8451652007894
SIERRAS DE ENCALADA,50,049,050,50049050012,E,-32.9869460291704,-68.9485091767272
LOS PENITENTES,50,049,060,50049060000,LS,-32.8369504266306,-69.853921289708
POLVAREDAS,50,049,080,50049080000,LS,-32.8190384814445,-69.7097346552796
PUENTE DEL INCA,50,049,090,50049090000,LS,-32.8198835580194,-69.9250020499226
PUNTA DE VACAS,50,049,100,50049100000,LS,-32.8488063589156,-69.7763007026825
USPALLATA,50,049,110,50049110000,LS,-32.595534534037,-69.3582053741335
BARRIO ALTO DEL OLVIDO,50,056,010,50056010000,LS,-32.6727794218396,-68.5922473767644
BARRIO JOCOLI II,50,056,020,50056020000,LS,-32.6740793089036,-68.6692696211749
BARRIO LA PALMERA,50,056,030,50056030000,LS,-32.6969328275291,-68.5506213221534
BARRIO LA PEGA,50,056,040,50056040000,LS,-32.8128590043094,-68.6835373227479
BARRIO LAGUNAS DE BARTOLUZZI,50,056,050,50056050000,LS,-32.6111088672137,-68.5714746331489
BARRIO LOS JARILLEROS,50,056,060,50056060000,LS,-32.7153965740662,-68.6584021819475
BARRIO LOS OLIVOS,50,056,070,50056070000,LS,-32.6972155730911,-68.3295580099939
BARRIO VIRGEN DEL ROSARIO,50,056,075,50056075000,LS,-32.7027597161508,-68.3124921903406
COSTA DE ARAUJO,50,056,080,50056080000,LS,-32.7568943573314,-68.4085951866641
EL PARAMILLO,50,056,090,50056090000,LS,-32.7813088245414,-68.5336830930131
EL VERGEL,50,056,100,50056100000,LS,-32.7623132216047,-68.6476011792189
BARRIO LA ESPERANZA,50,056,110,50056110001,E,-32.6735728612892,-68.3840802981371
INGENIERO GUSTAVO ANDRE,50,056,110,50056110002,E,-32.6824002043157,-68.3268969073829
JOCOLI,50,056,120,50056120000,LC,-32.6125410510042,-68.6790408967958
JOCOLI VIEJO,50,056,130,50056130000,LS,-32.7274623415005,-68.6602319575528
LAS VIOLETAS,50,056,140,50056140000,LS,-32.8208151905733,-68.6164140763718
3 DE MAYO,50,056,150,50056150000,LS,-32.675527945267,-68.6462113031921
VILLA TULUMAYA,50,056,160,50056160000,LS,-32.7196142429269,-68.6030438537926
AGRELO,50,063,010,50063010000,LS,-33.1173844439975,-68.8960235351828
BARRIO PERDRIEL IV,50,063,020,50063020000,LS,-33.0753282280469,-68.9250404043338
CACHEUTA,50,063,030,50063030000,LS,-33.0367104413315,-69.1159068278817
COSTA FLORES,50,063,040,50063040000,LS,-33.0705184504059,-68.9343214868201
EL CARRIZAL,50,063,050,50063050000,LS,-33.3037433557192,-68.7554951968491
EL CARMELO,50,063,060,50063060001,E,-32.9551111218674,-69.281192394514
EL SALTO,50,063,060,50063060002,E,-32.8994781760003,-69.3336484431929
LAS CARDITAS,50,063,060,50063060003,E,-32.9551111218674,-69.281192394514
LOS MANANTIALES,50,063,060,50063060004,E,-32.8990128008468,-69.3340868979844
LAS COMPUERTAS,50,063,070,50063070000,LS,-33.0343953638207,-68.9757201428593
LAS VEGAS,50,063,080,50063080001,E,-33.0058788620171,-69.2764002200338
PIEDRAS BLANCAS,50,063,080,50063080002,E,-33.0198804741995,-69.3030036808918
VALLE DEL SOL,50,063,080,50063080003,E,-33.0174255607471,-69.2972914626044
VILLA EL REFUGIO,50,063,080,50063080004,E,-32.9975296309707,-69.317680250878
CARRODILLA,50,063,090,50063090001,E,-32.9776578285745,-68.8524394649607
CHACRAS DE CORIA,50,063,090,50063090002,E,-32.9899032062811,-68.8913679185275
LUJAN DE CUYO,50,063,090,50063090003,E,-33.0328665626243,-68.8912066261393
LA PUNTILLA,50,063,090,50063090004,E,-32.9609713860174,-68.8723323876365
MAYOR DRUMMOND,50,063,090,50063090005,E,-33.0038391611615,-68.8612966964436
VISTALBA,50,063,090,50063090006,E,-33.0237918976098,-68.9247432402669
BARRIO ADINA I Y II,50,063,100,50063100001,E,-33.0649388173829,-68.8877014932113
PERDRIEL,50,063,100,50063100002,E,-33.0690096392441,-68.8986010698045
POTRERILLOS,50,063,110,50063110000,LS,-32.945486814506,-69.2086449063504
UGARTECHE,50,063,120,50063120000,LS,-33.2109451573216,-68.8972088041994
BARRANCAS,50,070,010,50070010000,LS,-33.0833355400244,-68.7343792557021
BARRIO JESUS DE NAZARET,50,070,020,50070020000,LS,-33.0103244179699,-68.7265920537236
CRUZ DE PIEDRA,50,070,030,50070030000,LS,-33.0293391100097,-68.7922412248266
EL PEDREGAL,50,070,040,50070040000,LS,-32.8558805014704,-68.6544793531012
FRAY LUIS BELTRAN,50,070,050,50070050000,LS,-33.0049403047291,-68.6612377129718
COQUIMBITO,50,070,060,50070060001,E,-32.9792545593489,-68.8089838444183
GENERAL GUTIERREZ,50,070,060,50070060002,E,-32.9797721809011,-68.769429675373
LUZURIAGA,50,070,060,50070060003,E,-32.9500582112409,-68.8034450473205
MAIPU,50,070,060,50070060004,E,-32.9394310178507,-68.8068438760291
RODEO DEL MEDIO,50,070,070,50070070000,LS,-32.9880056754694,-68.7010652608485
RUSSELL,50,070,080,50070080000,LS,-33.0046770772729,-68.8012715093769
SAN ROQUE,50,070,090,50070090000,LS,-33.0285638174611,-68.5981475648442
VILLA TERESA,50,070,100,50070100000,LS,-33.0183178912335,-68.6288154157882
AGUA ESCONDIDA,50,077,010,50077010000,LS,-36.1532390359812,-68.3048428543176
LAS LEÑAS,50,077,030,50077030000,LS,-35.1539650781638,-70.0817910991633
MALARGUE,50,077,040,50077040000,LS,-35.4770107120892,-69.5886491865783
ANDRADE,50,084,010,50084010000,LS,-33.1624680014146,-68.506066911759
BARRIO COOPERATIVA LOS CAMPAMENTOS,50,084,020,50084020000,LS,-33.2692489302548,-68.4383631651486
BARRIO RIVADAVIA,50,084,030,50084030000,LS,-33.2304643070476,-68.4837256054182
EL MIRADOR,50,084,040,50084040000,LS,-33.2906467543213,-68.3475556585345
LA CENTRAL,50,084,050,50084050000,LS,-33.2736424903477,-68.3224073182181
LA ESPERANZA,50,084,060,50084060000,LS,-33.3170659709211,-68.3343426790403
CUADRO ORTEGA,50,084,070,50084070001,E,-33.282949271283,-68.4657441362603
LA FLORIDA,50,084,070,50084070002,E,-33.2827922646265,-68.4657172961175
LA LIBERTAD,50,084,080,50084080000,LS,-33.2163869013321,-68.5166268853637
LOS ARBOLES,50,084,090,50084090000,LS,-33.1813162523339,-68.5759160345244
LOS CAMPAMENTOS,50,084,100,50084100000,LS,-33.2763607628549,-68.4008493516637
MEDRANO,50,084,110,50084110000,LC,-33.1787463382932,-68.6219271508795
MUNDO NUEVO,50,084,120,50084120000,LS,-33.1753415989261,-68.4371725862256
REDUCCION DE ABAJO,50,084,130,50084130000,LS,-33.2063088772501,-68.5835152115814
RIVADAVIA,50,084,140,50084140000,LS,-33.19403215031,-68.4736188877526
SANTA MARIA DE ORO,50,084,150,50084150000,LS,-33.2059806305116,-68.4335589109359
BARRIO CARRASCO,50,091,005,50091005000,LS,-33.8321066130502,-69.0490032074462
BARRIO EL CEPILLO,50,091,010,50091010000,LS,-33.8386533809471,-69.1303497215532
CHILECITO,50,091,020,50091020000,LS,-33.8934020968296,-69.0804633582269
EUGENIO BUSTOS,50,091,030,50091030000,LS,-33.7850224488548,-69.0729045258216
LA CONSULTA,50,091,040,50091040000,LS,-33.7386757381913,-69.1281255649691
PAREDITAS,50,091,050,50091050000,LS,-33.9452563037172,-69.0824859034273
SAN CARLOS,50,091,060,50091060000,LS,-33.7744494556708,-69.0490909178745
ALTO VERDE,50,098,020,50098020000,LS,-33.1195037386563,-68.4180218961221
BARRIO CHIVILCOY,50,098,030,50098030000,LS,-33.0411467362082,-68.3541527366296
BARRIO EMANUEL,50,098,040,50098040000,LS,-32.8468555962866,-68.4100199226668
BARRIO LA ESTACION,50,098,045,50098045000,LS,-33.155290161095,-68.3543621643557
BARRIO LOS CHARABONES,50,098,050,50098050000,LS,-32.9785115683367,-68.3051018239824
BARRIO NTRA. SRA. DE FATIMA,50,098,055,50098055000,LS,-33.1309714824444,-68.351277983232
CHAPANAY,50,098,060,50098060000,LS,-32.9801177295667,-68.4765253845307
CHIVILCOY,50,098,070,50098070000,LS,-33.038335582925,-68.4594029398778
EL ESPINO,50,098,073,50098073000,LS,-33.077333062302,-68.3982838200909
EL RAMBLON,50,098,077,50098077000,LS,-33.1617709736953,-68.2954844260235
MONTECASEROS,50,098,080,50098080000,LS,-33.0109966347898,-68.3936801268915
NUEVA CALIFORNIA,50,098,090,50098090000,LS,-32.7450606095364,-68.335450804198
PALMIRA,50,098,100,50098100001,E,-33.0499932818968,-68.5490896779466
CIUDAD DE SAN MARTIN,50,098,100,50098100002,E,-33.0732178033808,-68.4605125505865
TRES PORTEÑAS,50,098,110,50098110000,LS,-32.8994801779561,-68.3990962886724
BARRIO CAMPOS EL TOLEDANO,50,105,010,50105010000,LS,-34.573654040475,-68.3294341868083
BARRIO EL NEVADO,50,105,020,50105020000,LS,-34.7898637210549,-67.9874651693673
BARRIO EMPLEADOS DE COMERCIO,50,105,030,50105030000,LS,-34.5522300096664,-68.3032401705615
BARRIO INTENDENCIA,50,105,040,50105040000,LS,-34.645100562517,-68.2754543992412
CAPITAN MONTOYA,50,105,050,50105050000,LS,-34.5835613146884,-68.4654391114406
BARRIO ECHEVERRIA,50,105,060,50105060001,E,-34.6278079094528,-68.4330730738277
BARRIO LAS ROSAS,50,105,060,50105060002,E,-34.6278079094528,-68.4330730738277
BARRIO PRIMAVERA,50,105,060,50105060003,E,-34.6298100948936,-68.5105923910427
EL NIHUIL,50,105,070,50105070000,LS,-35.0353713864246,-68.6806149266928
EL SOSNEADO,50,105,080,50105080000,LS,-35.0821772227253,-69.5924127887533
EL TROPEZON,50,105,090,50105090000,LS,-34.6856449091453,-68.2855505604444
GOUDGE,50,105,100,50105100000,LS,-34.6803228490363,-68.1358422919666
JAIME PRATS,50,105,110,50105110000,LS,-34.9146831219286,-67.8191470107259
LA LLAVE NUEVA,50,105,120,50105120000,LS,-34.6449297466889,-68.0147704723126
LAS MALVINAS,50,105,130,50105130000,LS,-34.8384149976168,-68.2539362219611
LOS REYUNOS,50,105,140,50105140000,LS,-34.6099288763693,-68.6205430790631
MONTE COMAN,50,105,150,50105150000,LS,-34.5971809945468,-67.8842899055404
POBRE DIABLO,50,105,160,50105160000,LS,-34.6703587937035,-68.3591845637218
PUNTA DEL AGUA,50,105,170,50105170000,LS,-35.530165567926,-68.0825092985548
RAMA CAIDA,50,105,180,50105180000,LS,-34.7043760307316,-68.3708631047738
REAL DEL PADRE,50,105,190,50105190000,LS,-34.8433149755939,-67.7674203749059
SALTO DE LAS ROSAS,50,105,200,50105200000,LS,-34.726958284268,-68.2329031579027
CUADRO NACIONAL,50,105,210,50105210001,E,-34.6175050676523,-68.2817525680486
SAN RAFAEL,50,105,210,50105210002,E,-34.6356104202068,-68.3310920132847
25 DE MAYO,50,105,220,50105220000,LS,-34.5859138924719,-68.5495682219631
VILLA ATUEL,50,105,230,50105230000,LS,-34.8345022006919,-67.9257905889932
VILLA ATUEL NORTE,50,105,240,50105240000,LS,-34.7605998347692,-68.0374059028043
BARRIO 12 DE OCTUBRE,50,112,010,50112010000,LS,-33.1912015360595,-68.2809624398751
BARRIO MARIA AUXILIADORA,50,112,020,50112020000,LS,-33.2425136237648,-68.1826758332982
BARRIO MOLINA CABRERA,50,112,030,50112030000,LS,-33.1297119555186,-68.2037878560507
LA DORMIDA,50,112,040,50112040000,LS,-33.3499243562079,-67.9160460628593
LAS CATITAS,50,112,050,50112050000,LS,-33.3001058785583,-68.0532182373693
SANTA ROSA,50,112,060,50112060000,LS,-33.2544227888887,-68.1567438797332
BARRIO SAN CAYETANO,50,119,010,50119010000,LS,-33.6339135898779,-69.1879023870713
CAMPO LOS ANDES,50,119,020,50119020000,LS,-33.707078744557,-69.1826331369796
COLONIA LAS ROSAS,50,119,030,50119030000,LS,-33.6129364669522,-69.1126485401013
EL MANZANO,50,119,040,50119040000,LS,-33.6005741925646,-69.3350878551815
LOS SAUCES,50,119,050,50119050000,LS,-33.5952101670008,-69.1840214848841
TUNUYAN,50,119,060,50119060000,LS,-33.5775549686559,-69.0253759357637
VISTA FLORES,50,119,070,50119070000,LS,-33.651355463945,-69.1646922660824
BARRIO BELGRANO NORTE,50,126,010,50126010000,LS,-33.3301032817585,-69.1359513617454
CORDON DEL PLATA,50,126,020,50126020000,LS,-33.4689491349532,-69.1399451802858
EL PERAL,50,126,030,50126030000,LS,-33.3706550679362,-69.1923487111206
EL ZAMPAL,50,126,035,50126035000,LS,-33.3989500475535,-69.1057367245591
LA ARBOLEDA,50,126,040,50126040000,LS,-33.3688267818118,-69.1247363670469
SAN JOSE,50,126,050,50126050000,LS,-33.3068450101282,-69.1645780862147
TUPUNGATO,50,126,060,50126060001,E,-33.3643638135734,-69.1513190958561
VILLA BASTIAS,50,126,060,50126060002,E,-33.3420986445545,-69.1487758488674
APOSTOLES,54,007,010,54007010000,LS,-27.909806877888,-55.7532126178864
AZARA,54,007,020,54007020000,LS,-28.0572512053051,-55.6767993766976
BARRIO RURAL,54,007,025,54007025000,LS,-27.8839188226826,-55.7857809648065
ESTACION APOSTOLES,54,007,030,54007030000,LC,-27.9079594261468,-55.8079584118965
PINDAPOY,54,007,040,54007040000,LS,-27.7474272299697,-55.7932485753782
RINCON DE AZARA,54,007,050,54007050000,LS,-28.108077909743,-55.6318879848456
SAN JOSE,54,007,060,54007060000,LS,-27.7653179990542,-55.7746920758949
TRES CAPONES,54,007,070,54007070000,LS,-28.0000872703207,-55.608042877744
ARISTOBULO DEL VALLE,54,014,010,54014010000,LS,-27.0952902000827,-54.8949054572105
CAMPO GRANDE,54,014,020,54014020000,LS,-27.2062681295066,-54.979095503669
NUCLEO I,54,014,030,54014030001,E,-26.9808943053968,-54.7030774930753
NUCLEO II,54,014,030,54014030002,E,-27.0234502899983,-54.6788256442778
DOS DE MAYO NUCLEO III,54,014,050,54014050000,LS,-27.0065768537216,-54.6123536244069
KILOMETRO 17 (RUTA 8),54,014,055,54014055000,LS,-27.3105260940585,-54.9030555649231
1 DE MAYO,54,014,060,54014060000,LS,-27.1660848947707,-55.029165269622
PUEBLO ILLIA,54,014,070,54014070000,LS,-27.1485153432864,-54.5624940052185
SALTO ENCANTADO,54,014,080,54014080000,LS,-27.0822797871022,-54.8334856092969
BARRIO DEL LAGO,54,021,005,54021005000,LS,-27.4636033945712,-55.8005801049338
BONPLAND,54,021,010,54021010000,LS,-27.4820696887808,-55.4774200837194
CANDELARIA,54,021,020,54021020000,LS,-27.4591653471738,-55.7430844145913
CERRO CORA,54,021,030,54021030000,LS,-27.508609969523,-55.6038621436184
LORETO,54,021,040,54021040000,LS,-27.3296012279697,-55.5228090005038
MARTIRES,54,021,050,54021050000,LS,-27.4188647592881,-55.3777936639947
PROFUNDIDAD,54,021,060,54021060000,LS,-27.5585198137316,-55.7034474067364
PUERTO SANTA ANA,54,021,070,54021070000,LS,-27.3330798818829,-55.5864347793367
SANTA ANA,54,021,080,54021080000,LS,-27.3671212837411,-55.5805568560225
BARRIO NUEVO GARUPA,54,028,005,54028005000,LS,-27.4321009059125,-55.826138545257
GARUPA,54,028,010,54028010000,LC,-27.4788128514289,-55.8224411787639
NEMESIO PARMA,54,028,020,54028020000,LS,-27.367003658843,-55.9982208456294
POSADAS,54,028,030,54028030000,LC,-27.36621704276,-55.8940020980262
BARRA CONCEPCION,54,035,010,54035010000,LS,-28.1109522025734,-55.5820048143948
CONCEPCION DE LA SIERRA,54,035,020,54035020000,LS,-27.9813155596218,-55.5209343056683
LA CORITA,54,035,030,54035030000,LS,-27.8884115577679,-55.3552996953
SANTA MARIA,54,035,040,54035040000,LS,-27.9292852570213,-55.4120566457096
COLONIA VICTORIA,54,042,010,54042010000,LS,-26.3298887730818,-54.6215572258235
ELDORADO,54,042,020,54042020000,LS,-26.4086211746541,-54.6238428075538
MARIA MAGDALENA,54,042,030,54042030000,LS,-26.2380924409231,-54.6018096123882
NUEVA DELICIA,54,042,035,54042035000,LS,-26.1791395472552,-54.5836572818887
9 DE JULIO,54,042,040,54042040000,LS,-26.4302810162412,-54.4664666896921
9 DE JULIO KILOMETRO 20,54,042,050,54042050000,LS,-26.4145333109522,-54.4976116231155
PUEBLO NUEVO,54,042,055,54042055000,LS,-26.2445413608016,-54.5904675610809
PUERTO MADO,54,042,060,54042060000,LS,-26.2310899121585,-54.6247146607981
PUERTO PINARES,54,042,070,54042070000,LS,-26.4268174271826,-54.6857660084129
SANTIAGO DE LINIERS,54,042,080,54042080000,LS,-26.3905866143255,-54.3947099277232
VALLE HERMOSO,54,042,090,54042090000,LS,-26.382535288747,-54.4652848386631
VILLA ROULET,54,042,100,54042100000,LS,-26.4422594958772,-54.6405734856487
ALMIRANTE BROWN,54,049,010,54049010000,LS,-25.6674361424553,-54.0456434709472
BERNARDO DE IRIGOYEN,54,049,020,54049020000,LS,-26.2546761021204,-53.6472133435976
CABUREI,54,049,025,54049025000,LS,-25.6820367479588,-54.1426092989677
DOS HERMANAS,54,049,030,54049030000,LS,-26.2918653520361,-53.7575832277415
INTEGRACION,54,049,040,54049040000,LS,-25.7724726219691,-53.8522974773477
PIÑALITO NORTE,54,049,043,54049043000,LS,-25.926985370994,-53.9254399080528
PUERTO ANDRESITO,54,049,045,54049045000,LS,-25.5880676406692,-54.0084915753095
PUERTO DESEADO,54,049,047,54049047000,LS,-25.7862399598743,-54.038267293845
SAN ANTONIO,54,049,050,54049050000,LS,-26.0557838105078,-53.7339959536295
EL SOBERBIO,54,056,010,54056010000,LS,-27.2908601020425,-54.2007777459323
FRACRAN,54,056,020,54056020000,LS,-26.740151400562,-54.3000439575816
SAN VICENTE,54,056,030,54056030000,LS,-26.9953791755128,-54.4834965149084
ESPERANZA,54,063,010,54063010000,LS,-26.0232970897792,-54.6125092333468
